Unique Key,Created Date,Agency Name,Complaint Type,Descriptor,Location Type,Landmark,Borough,Incident Zip,Latitude,Longitude,Location
39116065,5/5/2018 10:41,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,WASHINGTON SQUARE PARK,MANHATTAN,10011,40.73088313,-73.99759338,"(40.730883132114464, -73.9975933816647)"
39118419,5/5/2018 13:38,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,CITY COLLEGE,MANHATTAN,10031,40.8181004,-73.9507496,"(40.818100397236414, -73.95074959686129)"
39114121,5/5/2018 14:16,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,BROOKLYN BRIDGE PARK,BROOKLYN,11201,40.70143729,-73.99592462,"(40.70143729448085, -73.99592462136417)"
39119956,5/6/2018 0:27,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,BROOKLYN MUSEUM,BROOKLYN,11238,40.67118702,-73.96375279,"(40.67118702447339, -73.96375278956437)"
39128178,5/7/2018 10:48,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,MCCARREN PARK,BROOKLYN,11222,40.72084647,-73.95180273,"(40.72084647199604, -73.95180272776703)"
39133269,5/7/2018 11:34,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,OCEAN BREEZE PARK,STATEN ISLAND,10305,40.58696624,-74.07927967,"(40.58696623776864, -74.07927966795522)"
39127280,5/7/2018 11:44,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39134146,5/7/2018 14:17,Department of Parks and Recreation,DPR Internal,Property,Park,PROSPECT PARK,BROOKLYN,11215,40.6613542,-73.9696801,"(40.66135420007725, -73.96968010080575)"
39134774,5/7/2018 15:11,Department of Parks and Recreation,DPR Internal,Property,Park,MARINE PARK,BROOKLYN,11229,40.60081723,-73.93031161,"(40.60081722577983, -73.93031160938723)"
39140716,5/8/2018 8:55,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,MORNINGSIDE PARK,MANHATTAN,10026,40.80577962,-73.95843822,"(40.80577962325473, -73.95843821630783)"
39140515,5/8/2018 12:50,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39137434,5/8/2018 14:28,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,OCEAN BREEZE PARK,STATEN ISLAND,10305,40.58696624,-74.07927967,"(40.58696623776864, -74.07927966795522)"
39139324,5/8/2018 14:28,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,UNION SQUARE PARK,MANHATTAN,10003,40.73595507,-73.99047744,"(40.73595506911933, -73.99047743742598)"
39144055,5/8/2018 14:33,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,UNION SQUARE PARK,MANHATTAN,10003,40.73595507,-73.99047744,"(40.73595506911933, -73.99047743742598)"
39139276,5/8/2018 14:33,New York City Police Department,Noise - Park,Loud Talking,Park/Playground,UNION SQUARE PARK,MANHATTAN,10003,40.73595507,-73.99047744,"(40.73595506911933, -73.99047743742598)"
39139413,5/8/2018 14:40,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,UNION SQUARE PARK,MANHATTAN,10003,40.73595507,-73.99047744,"(40.73595506911933, -73.99047743742598)"
39151360,5/9/2018 7:31,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SEWARD PARK,MANHATTAN,10002,40.71480112,-73.98929007,"(40.71480112162423, -73.9892900662011)"
39148342,5/9/2018 13:00,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39144960,5/9/2018 20:26,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SUNSET PARK,BROOKLYN,11232,40.6480432,-74.00384148,"(40.64804319715383, -74.00384148403383)"
39161539,5/10/2018 8:36,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SUNSET PARK,BROOKLYN,11232,40.6480432,-74.00384148,"(40.64804319715383, -74.00384148403383)"
39155367,5/10/2018 14:49,New York City Police Department,Vending,In Prohibited Area,Park/Playground,CENTRAL PARK,MANHATTAN,10000,40.78229521,-73.96519444,"(40.782295208794295, -73.96519444362545)"
39158589,5/10/2018 18:55,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,FLUSHING MEADOW PARK,QUEENS,11368,40.74237706,-73.84215698,"(40.742377064999275, -73.84215697754966)"
39162191,5/10/2018 21:34,Department of Parks and Recreation,DPR Internal,Aided/Injury,Recreation Center,FLUSHING MEADOW PARK,QUEENS,11368,40.74237706,-73.84215698,"(40.742377064999275, -73.84215697754966)"
39169291,5/11/2018 11:44,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,FLUSHING MEADOWS CORONA PARK,QUEENS,11368,40.74237706,-73.84215698,"(40.742377064999275, -73.84215697754966)"
39168609,5/11/2018 21:03,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,EWEN PARK,BRONX,10463,40.88219761,-73.91001833,"(40.88219761192211, -73.91001832917962)"
39175530,5/12/2018 0:00,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),JFK,QUEENS,11430,40.64832049,-73.78828125,"(40.64832048620134, -73.78828125130184)"
39166333,5/12/2018 0:29,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,INWOOD HILL PARK,MANHATTAN,10034,40.87244554,-73.92513113,"(40.8724455362315, -73.92513113415541)"
39180499,5/13/2018 14:17,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,PELHAM BAY PARK,BRONX,10465,40.85690624,-73.8248876,"(40.8569062428053, -73.82488760016611)"
39190069,5/14/2018 16:47,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,CLOVE LAKE PARK,STATEN ISLAND,10310,40.61931497,-74.11371089,"(40.61931496873211, -74.11371089040878)"
39196586,5/15/2018 9:38,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,COLONEL YOUNG PLAYGROUND,MANHATTAN,10037,40.81919903,-73.9355601,"(40.81919903067389, -73.93556009937095)"
39199383,5/15/2018 10:16,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,VIRGINIA PARK,BRONX,10472,40.83347857,-73.86218114,"(40.83347857248845, -73.8621811402155)"
39195579,5/15/2018 14:32,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,BENSON PLAYGROUND,BROOKLYN,11214,40.60243855,-74.00224714,"(40.60243854929026, -74.0022471376162)"
39199127,5/15/2018 15:43,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,KOLBERT PARK,BROOKLYN,11230,40.62009913,-73.95796308,"(40.62009912622072, -73.9579630841687)"
39193613,5/15/2018 16:20,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,MARINE PARK,BROOKLYN,11229,40.60081723,-73.93031161,"(40.60081722577983, -73.93031160938723)"
39208037,5/16/2018 12:31,Department of Parks and Recreation,DPR Internal,Aided/Injury,Recreation Center,FLUSHING MEADOW PARK,QUEENS,11368,40.74237706,-73.84215698,"(40.742377064999275, -73.84215697754966)"
39206536,5/16/2018 15:00,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,Street,J F K AIRPORT,QUEENS,11430,40.64832049,-73.78828125,"(40.64832048620134, -73.78828125130184)"
39213816,5/17/2018 21:42,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,MEADOW LAKE,QUEENS,11367,40.73619707,-73.84103136,"(40.73619707023759, -73.84103135759476)"
39227327,5/18/2018 9:41,Department of Parks and Recreation,DPR Internal,Property,Park,HUDSON RIVER PARK,MANHATTAN,10011,40.74980512,-74.00897956,"(40.74980512361341, -74.00897956095878)"
39229335,5/18/2018 10:47,Department of Parks and Recreation,DPR Internal,Property,Park,HUDSON RIVER PARK,MANHATTAN,10011,40.74980512,-74.00897956,"(40.74980512361341, -74.00897956095878)"
39226359,5/18/2018 21:10,New York City Police Department,Vending,Unlicensed,Street/Sidewalk,YANKEE STADIUM,BRONX,10452,40.8296455,-73.92650544,"(40.829645497269496, -73.9265054412993)"
39237307,5/20/2018 14:28,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,HINTON PARK,QUEENS,11368,40.75599411,-73.85493118,"(40.75599410867705, -73.85493117742631)"
39239809,5/20/2018 14:48,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,SAINT MARYS PARK,BRONX,10455,40.81170706,-73.9122992,"(40.81170706343431, -73.91229919908024)"
39248240,5/21/2018 12:34,Taxi and Limousine Commission,For Hire Vehicle Complaint,Driver Complaint,Street,LA GUARDIA AIRPORT,QUEENS,11369,40.77442087,-73.87729411,"(40.77442086598845, -73.87729410513894)"
39245630,5/21/2018 14:37,Department of Parks and Recreation,Animal in a Park,Injured Wildlife,Park,ALLEY POND PARK,QUEENS,11364,40.7528419,-73.74636962,"(40.75284189973842, -73.7463696244017)"
39253974,5/22/2018 6:45,Department of Health and Mental Hygiene,Food Establishment,Bare Hands in Contact w/ Food,Other (Explain Below),LA GUARDIA AIRPORT,QUEENS,11369,40.77442087,-73.87729411,"(40.77442086598845, -73.87729410513894)"
39266988,5/23/2018 9:30,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,HERBERT VON KING PARK,BROOKLYN,11216,40.68967189,-73.94662556,"(40.68967189289228, -73.94662556274103)"
39269598,5/23/2018 10:44,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,FLUSHING MEADOW PARK,QUEENS,11368,40.74237706,-73.84215698,"(40.742377064999275, -73.84215697754966)"
39263340,5/23/2018 18:13,Department of Transportation,Street Condition,Line/Marking - Faded,Street,NEW CALVARY CEMETERY,QUEENS,11377,40.74061263,-73.91200305,"(40.74061262629657, -73.91200304680068)"
