Unique Key,Created Date,Agency Name,Complaint Type,Descriptor,Location Type,Landmark,Borough,Incident Zip,Latitude,Longitude,Location
39699745,7/10/2018 22:40,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,FORDHAM UNIVERSITY,BRONX,10458,40.86095833,-73.88720634,"(40.860958328649495, -73.88720634109494)"
39704314,7/11/2018 13:53,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Street/Curbside,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
39709963,7/11/2018 9:04,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,VAN CORTLANDT PARK,BRONX,10471,40.8958647,-73.89229422,"(40.89586469711286, -73.89229421538577)"
40640421,10/23/2018 9:46,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,POE PARK,BRONX,10458,40.86475301,-73.89460784,"(40.86475301278705, -73.89460783790601)"
39948568,8/7/2018 8:46,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,BILL RAINEY PARK,BRONX,10459,40.81909159,-73.89717306,"(40.8190915908639, -73.89717305973416)"
41250462,12/22/2018 10:52,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,MAZZEI PLAYGROUND,BRONX,10469,40.86259821,-73.85849106,"(40.862598206928986, -73.8584910588519)"
39949936,8/7/2018 4:51,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,LEHMAN COLLEGE,BRONX,10468,40.87275095,-73.89448307,"(40.872750945866215, -73.89448307058163)"
39966765,8/10/2018 0:36,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,SOUNDVIEW PARK,BRONX,10473,40.81773577,-73.87501764,"(40.817735769859965, -73.87501763502273)"
39975315,8/10/2018 16:52,New York City Police Department,Vending,Unlicensed,Street/Sidewalk,YANKEE STADIUM,BRONX,10452,40.8296455,-73.92650544,"(40.829645497269496, -73.9265054412993)"
39979574,8/10/2018 14:09,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,BARRETTO POINT PARK,BRONX,10474,40.80548584,-73.88816365,"(40.8054858429535, -73.88816365316502)"
39239809,5/20/2018 14:48,Department of Parks and Recreation,Violation of Park Rules,Unlicensed Vendors,Park,SAINT MARYS PARK,BRONX,10455,40.81170706,-73.9122992,"(40.81170706343431, -73.91229919908024)"
40234716,9/9/2018 15:15,Department of Parks and Recreation,Maintenance or Facility,Graffiti or Vandalism,Park,PELHAM BAY PARK,BRONX,10465,40.85690624,-73.8248876,"(40.8569062428053, -73.82488760016611)"
40242934,9/10/2018 15:16,Department of Parks and Recreation,DPR Internal,Illegal Dumping,Park,FERRY POINT PARK,BRONX,10465,40.81588548,-73.82972823,"(40.81588547864907, -73.82972822508674)"
41281718,12/27/2018 10:10,Department of Parks and Recreation,Animal in a Park,Wildlife Sighting,Beach,ORCHARD BEACH,BRONX,10464,40.86582898,-73.79319996,"(40.865828984810776, -73.79319996009694)"
41067351,11/29/2018 7:53,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,WILLIAMSBRIDGE OVAL,BRONX,10467,40.87761138,-73.87739295,"(40.87761137598851, -73.87739295298984)"
40718743,11/1/2018 9:21,New York City Police Department,Noise - Park,Loud Music/Party,Park/Playground,YANKEE STADIUM,BRONX,10452,40.8296455,-73.92650544,"(40.829645497269496, -73.9265054412993)"
40739868,11/4/2018 12:12,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,TREMONT PARK,BRONX,10457,40.84525269,-73.89548087,"(40.84525268735153, -73.89548087195158)"
41073870,11/30/2018 9:12,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Park,BILL RAINEY PARK,BRONX,10459,40.81909159,-73.89717306,"(40.8190915908639, -73.89717305973416)"
38345509,1/30/2018 11:08,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,DEVOE PARK,BRONX,10468,40.8631302,-73.90654452,"(40.863130202365284, -73.90654451754935)"
38389392,2/5/2018 19:04,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
38391535,2/5/2018 18:51,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
38399834,2/6/2018 11:18,Department of Parks and Recreation,DPR Internal,Aided/Injury,Park,TREMONT PARK,BRONX,10457,40.84525269,-73.89548087,"(40.84525268735153, -73.89548087195158)"
38583265,3/1/2018 8:56,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
38584326,3/1/2018 7:46,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,BRONX ZOO,BRONX,10460,40.85023185,-73.87632289,"(40.85023185062718, -73.87632289476633)"
38635039,3/7/2018 10:52,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Street,LEHMAN COLLEGE,BRONX,10468,40.87275095,-73.89448307,"(40.872750945866215, -73.89448307058163)"
38659109,3/10/2018 9:12,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,VIRGINIA PLAYGROUND,BRONX,10460,40.83428284,-73.86223368,"(40.83428283678711, -73.86223368024025)"
38734483,3/19/2018 9:06,Department of Parks and Recreation,Animal in a Park,Removing Wildlife,Beach,ORCHARD BEACH,BRONX,10464,40.86582898,-73.79319996,"(40.865828984810776, -73.79319996009694)"
38888924,4/8/2018 13:53,Department of Parks and Recreation,Violation of Park Rules,Obstructing Public Use,Park,VAN CORTLANDT PARK,BRONX,10471,40.8958647,-73.89229422,"(40.89586469711286, -73.89229421538577)"
38941246,4/14/2018 14:30,Department of Parks and Recreation,DPR Internal,Aided/Injury,Beach,ORCHARD BEACH,BRONX,10464,40.86582898,-73.79319996,"(40.865828984810776, -73.79319996009694)"
